Y,X,Z
-152,-9,-9
-152,-10,-9
-151,-7,-10
-153,-6,-9
-152,-8,-10
-153,-6,-9
-154,-7,-10
-154,-6,-9
-154,-7,-9
-156,-7,-9
-156,-5,-9
-155,-5,-9
-156,-3,-8
-156,-4,-9
-155,-6,-10
-155,-4,-9
-156,-5,-9
-156,-5,-10
-157,-7,-9
-159,-6,-9
-159,-6,-9
-159,-4,-8
-158,-6,-9
-158,-5,-9
-159,-7,-9
-158,-6,-9
-158,-6,-9
-160,-6,-9
-157,-8,-9
-159,-5,-8
-158,-4,-8
-158,-4,-9
-158,-6,-8
-157,-6,-8
-157,-5,-8
-156,-4,-8
-157,-5,-9
-157,-4,-8
-158,-3,-8
-159,-4,-8
-158,-4,-8
-160,-4,-8
-160,-5,-8
-160,-4,-8
-159,-4,-8
-155,-4,-8
-157,-4,-8
-161,-4,-8
-158,-3,-7
-158,-4,-8
-158,-4,-8
-158,-3,-8
-158,-6,-9
-159,-5,-8
-159,-4,-9
-160,-4,-8
-159,-3,-7
-160,-3,-8
-159,-5,-7
-158,-4,-8
-159,-2,-8
-160,-3,-8
-158,-2,-7
-158,-4,-6
-157,-2,-6
-158,-3,-8
-159,-2,-8
-157,-2,-7
-158,-1,-7
-157,-3,-9
-159,-4,-8
-159,-4,-8
-158,-3,-8
-160,-4,-8
-159,-3,-8
-159,-2,-8
-158,-2,-8
-157,-2,-8
-159,-6,-9
-159,-4,-8
-157,-2,-8
-158,-2,-8
-160,-4,-8
-159,-3,-8
-159,-3,-8
-158,-4,-8
-159,-3,-8
-158,-3,-8
-159,-3,-8
-160,-5,-8
-160,-5,-8
-158,-4,-7
-160,-5,-8
-161,-5,-8
-160,-4,-8
-160,-5,-8
-160,-4,-7
-160,-6,-8
-161,-6,-8
-160,-4,-7
-159,-3,-7
-159,-5,-8
-159,-4,-7
-159,-5,-7
-158,-5,-7
-159,-6,-8
-158,-7,-8
-158,-6,-7
-158,-5,-7
-159,-5,-7
-158,-7,-8
-156,-5,-7
-157,-8,-7
-157,-5,-7
-157,-7,-7
-156,-6,-7
-158,-8,-8
-157,-8,-8
-158,-8,-7
-154,-8,-7
-153,-7,-7
-155,-8,-7
-152,-9,-7
-152,-8,-7
-152,-7,-7
-152,-9,-7
-152,-8,-7
-154,-10,-7
-153,-10,-8
-152,-10,-8
-151,-10,-8
-150,-9,-7
-152,-9,-7
-151,-9,-6
-152,-10,-6
-152,-10,-6
-152,-11,-8
-150,-11,-8
-151,-14,-9
-153,-13,-8
-151,-13,-8
-150,-11,-7
-149,-11,-7
-150,-12,-7
-150,-12,-7
-150,-13,-7
-150,-11,-6
-149,-13,-7
-150,-11,-6
-150,-11,-6
-150,-11,-6
-148,-13,-7
-148,-12,-6
-149,-13,-6
-147,-14,-7
-147,-13,-6
-148,-14,-7
-146,-14,-7
-146,-14,-6
-147,-15,-7
-145,-14,-6
-146,-15,-7
-145,-15,-7
-145,-16,-7
-144,-17,-7
-145,-17,-8
-146,-15,-7
-146,-16,-7
-145,-16,-7
-146,-16,-6
-144,-19,-8
-143,-20,-9
-143,-20,-9
-144,-19,-8
-144,-17,-7
-144,-18,-8
-144,-18,-8
-144,-17,-8
-142,-19,-8
-144,-18,-8
-144,-18,-8
-144,-16,-7
-143,-19,-9
-145,-17,-8
-142,-19,-8
-142,-19,-9
-143,-17,-8
-142,-18,-9
-143,-18,-9
-142,-18,-10
-142,-17,-9
-145,-15,-8
-141,-16,-7
-143,-16,-8
-143,-15,-7
-142,-18,-8
-142,-17,-9
-141,-15,-8
-140,-16,-9
-141,-18,-9
-143,-15,-8
-141,-15,-9
-140,-16,-9
-141,-14,-8
-140,-14,-8
-140,-14,-9
-141,-15,-10
-141,-13,-8
-141,-14,-9
-140,-14,-9
-140,-11,-8
-142,-11,-8
-140,-12,-10
-141,-12,-9
-140,-11,-9
-140,-12,-10
-142,-13,-10
-139,-13,-11
-139,-15,-11
-140,-12,-10
-138,-13,-10
-140,-12,-11
-137,-12,-10
-139,-12,-10
-139,-13,-10
-138,-15,-12
-140,-13,-11
-138,-12,-10
-139,-13,-11
-137,-13,-11
-139,-14,-13
-140,-13,-12
-137,-14,-13
-138,-13,-13
-137,-13,-12
-137,-13,-13
-137,-13,-13
-136,-13,-14
-140,-13,-14
-138,-12,-14
-138,-12,-14
-138,-12,-14
-138,-13,-15
-137,-15,-16
-134,-13,-15
-133,-14,-15
-137,-12,-14
-135,-13,-15
-139,-12,-15
-137,-17,-17
-136,-12,-15
-135,-16,-15
-134,-14,-15
-136,-13,-16
-134,-11,-14
-136,-13,-14
-136,-11,-15
-135,-12,-15
-136,-13,-15
-137,-10,-13
-136,-11,-15
-137,-11,-14
-137,-10,-14
-134,-10,-14
-135,-10,-14
-137,-9,-13
-136,-9,-14
-137,-9,-13
140,-19,-172
-135,-8,-13
-137,-8,-13
-135,-6,-13
-139,-10,-13
-138,-7,-12
-135,-7,-12
-137,-6,-12
-138,-6,-12
-137,-6,-13
-137,-7,-13
-138,-6,-12
-138,-5,-12
-136,-6,-12
-137,-6,-12
-139,-5,-11
-139,-6,-13
-137,-5,-12
-138,-5,-12
-139,-6,-13
-136,-5,-12
-139,-4,-11
-137,-4,-11
-137,-3,-11
-138,-2,-11
-139,-3,-10
152,-14,-176
-136,-2,-10
-138,-4,-12
-136,-4,-12
-139,-2,-10
-136,-3,-10
-136,-3,-10
-136,-2,-10
-138,-2,-10
-137,-6,-11
-138,-4,-11
-136,-5,-11
-133,0,-9
-131,0,-8
-132,-2,-8
-133,-4,-8
-135,-7,-9
-134,-7,-8
-131,-7,-7
-131,-7,-9
-135,-5,-9
-132,-8,-10
-133,-6,-12
-134,-6,-9
-134,-10,-11
-130,-7,-8
-130,-5,-7
-132,-9,-9
-132,-11,-11
-131,-8,-9
-133,-8,-9
-131,-9,-10
-134,-12,-9
-131,-11,-9
-131,-10,-9
-130,-10,-10
-132,-10,-9
-132,-12,-11
-130,-12,-10
-132,-11,-11
-132,-13,-12
-134,-11,-11
-133,-11,-9
-132,-11,-10
-134,-10,-8
-133,-11,-9
-133,-9,-7
-131,-9,-7
-134,-9,-8
-135,-12,-11
-133,-13,-11
-133,-10,-9
-135,-12,-9
-135,-11,-8
0,0,0
0,0,0
-131,-13,-7
-131,-12,-7
-132,-11,-7
-130,-10,-7
-133,-13,-7
0,0,0
0,0,0
-133,-12,-8
0,0,0
0,0,0
0,0,0
0,0,0
-134,-16,-7
-135,-15,-8
-133,-16,-10
-134,-18,-11
-135,-20,-10
-138,-18,-7
-133,-18,-12
-135,-15,-9
-133,-18,-11
-133,-17,-10
-132,-17,-11
-134,-17,-10
-133,-19,-11
-132,-19,-11
-129,-19,-13
-131,-17,-9
-132,-18,-9
-132,-17,-10
-133,-19,-8
-133,-20,-9
-132,-17,-8
-133,-20,-10
-134,-21,-12
-131,-20,-11
-132,-21,-12
-132,-20,-12
-132,-19,-10
-135,-18,-10
-134,-18,-10
-133,-19,-12
-133,-21,-13
-134,-19,-12
-135,-18,-11
-132,-20,-13
-134,-16,-10
-136,-15,-9
-136,-16,-11
-133,-17,-12
-135,-16,-11
-136,-16,-11
-138,-16,-10
-134,-17,-12
-137,-15,-11
-137,-16,-11
-133,-17,-11
-133,-17,-12
-136,-15,-10
-134,-18,-13
-134,-16,-11
-134,-18,-12
-133,-16,-11
-133,-16,-12
-137,-16,-11
-135,-18,-13
-133,-18,-12
-133,-19,-14
-131,-16,-12
-132,-18,-10
-133,-16,-10
-135,-16,-10
-135,-17,-11
-126,-13,-14
-127,-18,-14
-132,-16,-13
-131,-17,-13
-131,-16,-13
-130,-15,-14
-130,-13,-16
-132,-13,-14
-132,-14,-13
-131,-14,-13
-131,-13,-15
-132,-14,-14
-128,-10,-16
-133,-12,-13
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-129,-12,-15
0,0,0
0,0,0
0,0,0
-129,-11,-15
0,0,0
0,0,0
0,0,0
-126,-11,-13
0,0,0
-127,-11,-14
0,0,0
-130,-12,-15
-130,-8,-13
-129,-11,-15
-132,-12,-13
-125,-12,-15
-129,-11,-14
-129,-13,-16
-127,-8,-13
-128,-9,-14
-129,-10,-13
-131,-11,-13
-131,-10,-13
-129,-11,-13
-131,-9,-14
-138,-10,-13
-136,-12,-14
-133,-11,-14
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-125,-8,-10
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-129,-9,-9
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
